Ship Mode,Segment,Country,City,State,Postal Code,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit
First Class,Corporate,United States,Los Angeles,California,90045,West,Furniture,Tables,161.28,2,0.2,12.096
Same Day,Consumer,United States,Chula Vista,California,91911,West,Office Supplies,Art,192.8,4,0.0,55.912
Standard Class,Consumer,United States,San Francisco,California,94110,West,Furniture,Bookcases,205.666,2,0.15,-12.098
First Class,Consumer,United States,Santa Maria,California,93454,West,Office Supplies,Storage,115.44,3,0.0,30.0144
Standard Class,Consumer,United States,San Jose,California,95123,West,Office Supplies,Art,11.76,4,0.0,3.1752
Standard Class,Corporate,United States,San Francisco,California,94122,West,Office Supplies,Art,11.76,4,0.0,3.1752
Standard Class,Corporate,United States,San Francisco,California,94122,West,Office Supplies,Binders,40.736,2,0.2,14.7668
Second Class,Consumer,United States,San Francisco,California,94109,West,Technology,Phones,201.584,2,0.2,12.599
First Class,Corporate,United States,Long Beach,California,90805,West,Furniture,Chairs,340.704,6,0.2,-34.0704
Second Class,Home Office,United States,San Francisco,California,94110,West,Furniture,Bookcases,1198.33,10,0.15,70.49
Standard Class,Consumer,United States,Los Angeles,California,90004,West,Office Supplies,Storage,87.92,4,0.0,0.8792
Standard Class,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Storage,772.68,4,0.0,108.1752
Second Class,Corporate,United States,Los Angeles,California,90008,West,Office Supplies,Paper,22.96,2,0.0,11.2504
Standard Class,Consumer,United States,Apple Valley,California,92307,West,Furniture,Chairs,563.92,5,0.2,7.049
Standard Class,Consumer,United States,Redondo Beach,California,90278,West,Office Supplies,Envelopes,7.64,1,0.0,3.7436
Second Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Labels,56.7,9,0.0,26.082
Standard Class,Consumer,United States,San Jose,California,95123,West,Furniture,Furnishings,166.5,3,0.0,21.645
Standard Class,Consumer,United States,San Jose,California,95123,West,Office Supplies,Storage,360.38,2,0.0,93.6988
Second Class,Consumer,United States,Los Angeles,California,90008,West,Office Supplies,Binders,11.744,1,0.2,3.8168
Standard Class,Corporate,United States,Oakland,California,94601,West,Technology,Phones,39.992,1,0.2,-7.9984
Standard Class,Corporate,United States,Oakland,California,94601,West,Furniture,Chairs,1159.056,9,0.2,43.4646
Standard Class,Corporate,United States,Oakland,California,94601,West,Office Supplies,Art,179.9,5,0.0,44.975
Standard Class,Corporate,United States,Los Angeles,California,90049,West,Office Supplies,Envelopes,304.9,5,0.0,143.303
Standard Class,Corporate,United States,Los Angeles,California,90049,West,Furniture,Chairs,563.24,5,0.2,56.324
Standard Class,Corporate,United States,San Francisco,California,94122,West,Furniture,Tables,502.488,3,0.2,-87.9354
Standard Class,Corporate,United States,San Francisco,California,94122,West,Office Supplies,Binders,196.704,6,0.2,68.8464
Second Class,Home Office,United States,Chico,California,95928,West,Furniture,Chairs,915.136,4,0.2,102.9528
Second Class,Home Office,United States,Chico,California,95928,West,Furniture,Furnishings,327.76,8,0.0,91.7728
Standard Class,Consumer,United States,Los Angeles,California,90008,West,Technology,Phones,88.776,3,0.2,7.7679
Standard Class,Consumer,United States,Los Angeles,California,90008,West,Office Supplies,Art,64.14,3,0.0,16.6764
Standard Class,Corporate,United States,San Diego,California,92024,West,Office Supplies,Binders,36.36,3,0.2,12.2715
First Class,Home Office,United States,San Francisco,California,94109,West,Furniture,Furnishings,25.83,3,0.0,9.5571
Standard Class,Consumer,United States,Oxnard,California,93030,West,Furniture,Furnishings,127.95,3,0.0,21.7515
Second Class,Corporate,United States,Laguna Niguel,California,92677,West,Technology,Phones,39.96,5,0.2,3.4965
Second Class,Corporate,United States,Laguna Niguel,California,92677,West,Office Supplies,Paper,34.08,6,0.0,15.336
Standard Class,Corporate,United States,San Francisco,California,94109,West,Office Supplies,Paper,33.4,5,0.0,16.032
Standard Class,Corporate,United States,San Francisco,California,94109,West,Office Supplies,Envelopes,210.84,4,0.0,103.3116
Standard Class,Consumer,United States,Los Angeles,California,90008,West,Furniture,Furnishings,47.04,4,0.0,15.9936
Standard Class,Consumer,United States,Los Angeles,California,90008,West,Technology,Phones,339.96,5,0.2,42.495
Standard Class,Consumer,United States,San Francisco,California,94109,West,Office Supplies,Binders,12.176,1,0.2,4.4138
Standard Class,Consumer,United States,San Francisco,California,94109,West,Office Supplies,Storage,37.32,3,0.0,10.4496
Standard Class,Consumer,United States,San Francisco,California,94109,West,Office Supplies,Supplies,35.06,2,0.0,10.518
Standard Class,Home Office,United States,Los Angeles,California,90032,West,Office Supplies,Art,56.3,2,0.0,15.764
Standard Class,Consumer,United States,San Jose,California,95123,West,Office Supplies,Binders,133.12,5,0.2,49.92
Standard Class,Consumer,United States,Los Angeles,California,90004,West,Furniture,Furnishings,14.76,2,0.0,4.2804
First Class,Home Office,United States,Oakland,California,94601,West,Furniture,Chairs,454.272,8,0.2,-73.8192
First Class,Consumer,United States,San Francisco,California,94110,West,Office Supplies,Storage,56.56,2,0.0,15.2712
First Class,Consumer,United States,San Francisco,California,94110,West,Furniture,Furnishings,36.96,7,0.0,11.4576
Second Class,Consumer,United States,Los Angeles,California,90008,West,Technology,Accessories,68.46,7,0.0,25.3302
Standard Class,Home Office,United States,San Francisco,California,94109,West,Office Supplies,Art,23.88,6,0.0,8.1192
Standard Class,Home Office,United States,San Francisco,California,94109,West,Office Supplies,Labels,11.52,4,0.0,5.6448
Standard Class,Home Office,United States,San Francisco,California,94109,West,Office Supplies,Paper,286.93,7,0.0,140.5957
Standard Class,Home Office,United States,San Francisco,California,94109,West,Technology,Phones,206.384,2,0.2,23.2182
Standard Class,Consumer,United States,San Francisco,California,94122,West,Furniture,Chairs,218.352,3,0.2,0.0
Standard Class,Consumer,United States,San Francisco,California,94122,West,Furniture,Furnishings,529.9,5,0.0,105.98
Standard Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Art,99.3,10,0.0,41.706
Standard Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Appliances,108.96,2,0.0,30.5088
Standard Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Binders,2.688,1,0.2,0.84
Second Class,Home Office,United States,Los Angeles,California,90036,West,Office Supplies,Paper,13.36,2,0.0,6.4128
Second Class,Home Office,United States,Los Angeles,California,90036,West,Office Supplies,Storage,158.9,5,0.0,7.945
Standard Class,Corporate,United States,Roseville,California,95661,West,Office Supplies,Envelopes,419.9,5,0.0,197.353
Standard Class,Corporate,United States,Roseville,California,95661,West,Office Supplies,Labels,3.15,1,0.0,1.512
Standard Class,Consumer,United States,Los Angeles,California,90008,West,Technology,Accessories,1049.44,8,0.0,440.7648
Standard Class,Consumer,United States,Los Angeles,California,90008,West,Furniture,Chairs,170.352,3,0.2,-17.0352
Standard Class,Corporate,United States,San Francisco,California,94110,West,Office Supplies,Art,34.65,3,0.0,9.702
Standard Class,Corporate,United States,San Francisco,California,94110,West,Technology,Phones,19.8,5,0.2,1.7325
Standard Class,Consumer,United States,Santa Ana,California,92704,West,Office Supplies,Fasteners,5.94,3,0.0,0.0
Standard Class,Consumer,United States,Santa Ana,California,92704,West,Office Supplies,Paper,45.36,7,0.0,21.7728
Standard Class,Consumer,United States,Santa Ana,California,92704,West,Technology,Phones,211.168,4,0.2,23.7564
Standard Class,Consumer,United States,Santa Ana,California,92704,West,Furniture,Chairs,484.704,6,0.2,-84.8232
Standard Class,Consumer,United States,Santa Ana,California,92704,West,Technology,Machines,371.976,3,0.2,116.2425
First Class,Corporate,United States,Los Angeles,California,90049,West,Office Supplies,Binders,19.296,3,0.2,6.03
First Class,Consumer,United States,Los Angeles,California,90045,West,Furniture,Bookcases,239.666,2,0.15,14.098
First Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Labels,22.5,6,0.0,10.8
First Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Paper,219.84,4,0.0,107.7216
First Class,Corporate,United States,San Francisco,California,94109,West,Furniture,Furnishings,41.88,6,0.0,12.1452
First Class,Corporate,United States,San Francisco,California,94109,West,Office Supplies,Labels,58.48,8,0.0,27.4856
Same Day,Consumer,United States,San Francisco,California,94109,West,Technology,Accessories,199.99,1,0.0,85.9957
Second Class,Corporate,United States,Los Angeles,California,90032,West,Office Supplies,Binders,49.568,2,0.2,17.3488
Standard Class,Corporate,United States,San Diego,California,92024,West,Office Supplies,Art,265.86,7,0.0,79.758
Standard Class,Home Office,United States,Los Angeles,California,90008,West,Furniture,Furnishings,20.04,6,0.0,8.8176
Standard Class,Consumer,United States,Los Angeles,California,90032,West,Office Supplies,Storage,1117.92,4,0.0,55.896
Second Class,Corporate,United States,San Francisco,California,94109,West,Technology,Accessories,111.96,4,0.0,21.2724
Standard Class,Consumer,United States,San Diego,California,92024,West,Office Supplies,Paper,16.34,2,0.0,7.6798
Standard Class,Consumer,United States,San Diego,California,92024,West,Furniture,Chairs,225.296,2,0.2,22.5296
Standard Class,Consumer,United States,San Diego,California,92024,West,Office Supplies,Binders,50.352,3,0.2,17.6232
Standard Class,Consumer,United States,Long Beach,California,90805,West,Technology,Phones,217.584,2,0.2,19.0386
Standard Class,Consumer,United States,Long Beach,California,90805,West,Office Supplies,Fasteners,5.43,3,0.0,1.7919
Standard Class,Consumer,United States,Long Beach,California,90805,West,Technology,Phones,143.976,3,0.2,8.9985
First Class,Corporate,United States,Stockton,California,95207,West,Office Supplies,Binders,273.92,8,0.2,99.296
Standard Class,Corporate,United States,Los Angeles,California,90032,West,Technology,Accessories,149.95,5,0.0,31.4895
Standard Class,Corporate,United States,Los Angeles,California,90032,West,Office Supplies,Art,23.32,2,0.0,6.0632
Standard Class,Corporate,United States,Los Angeles,California,90032,West,Office Supplies,Art,16.74,3,0.0,4.8546
Standard Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Appliances,113.76,3,0.0,44.3664
Standard Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Storage,579.51,3,0.0,81.1314
Standard Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Storage,150.66,9,0.0,6.0264
Standard Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Binders,48.032,4,0.2,15.6104
Standard Class,Consumer,United States,Los Angeles,California,90008,West,Furniture,Chairs,122.136,3,0.2,-13.7403
Standard Class,Home Office,United States,Los Angeles,California,90004,West,Office Supplies,Binders,7.712,2,0.2,2.7956
Standard Class,Home Office,United States,Los Angeles,California,90004,West,Office Supplies,Binders,4.176,1,0.2,1.305
Standard Class,Home Office,United States,Los Angeles,California,90004,West,Office Supplies,Paper,38.88,6,0.0,18.6624
First Class,Consumer,United States,Roseville,California,95661,West,Office Supplies,Binders,8.32,5,0.2,2.808
Standard Class,Home Office,United States,Sacramento,California,95823,West,Furniture,Furnishings,9.98,1,0.0,2.7944
First Class,Consumer,United States,Pomona,California,91767,West,Technology,Accessories,99.98,2,0.0,34.993
Standard Class,Consumer,United States,Los Angeles,California,90036,West,Office Supplies,Appliances,168.1,5,0.0,43.706
Same Day,Consumer,United States,Santa Ana,California,92704,West,Furniture,Tables,146.04,1,0.2,-12.7785
Standard Class,Corporate,United States,Montebello,California,90640,West,Technology,Accessories,27.88,2,0.0,3.9032
Standard Class,Corporate,United States,Thousand Oaks,California,91360,West,Office Supplies,Labels,152.65,5,0.0,70.219
Standard Class,Corporate,United States,Thousand Oaks,California,91360,West,Furniture,Furnishings,22.72,1,0.0,9.3152
Standard Class,Corporate,United States,Torrance,California,90503,West,Office Supplies,Appliances,1640.7,5,0.0,459.396
Standard Class,Corporate,United States,Torrance,California,90503,West,Technology,Phones,371.2,5,0.2,41.76
Standard Class,Home Office,United States,El Cajon,California,92020,West,Furniture,Chairs,478.48,2,0.2,47.848
Standard Class,Corporate,United States,Los Angeles,California,90036,West,Office Supplies,Paper,32.04,4,0.0,14.418
Standard Class,Consumer,United States,Los Angeles,California,90045,West,Furniture,Furnishings,59.92,4,0.0,27.5632
Standard Class,Consumer,United States,Los Angeles,California,90008,West,Office Supplies,Paper,28.14,3,0.0,13.5072
Standard Class,Consumer,United States,Los Angeles,California,90008,West,Office Supplies,Labels,7.38,2,0.0,3.4686
Standard Class,Consumer,United States,Los Angeles,California,90008,West,Office Supplies,Fasteners,10.9,5,0.0,3.597
Standard Class,Consumer,United States,Los Angeles,California,90008,West,Technology,Accessories,274.89,11,0.0,46.7313
Standard Class,Consumer,United States,Los Angeles,California,90008,West,Office Supplies,Labels,23.04,8,0.0,11.2896
Standard Class,Consumer,United States,Los Angeles,California,90008,West,Furniture,Chairs,218.352,3,0.2,-19.1058
Standard Class,Corporate,United States,Los Angeles,California,90004,West,Office Supplies,Binders,12.672,2,0.2,4.752
Standard Class,Corporate,United States,Los Angeles,California,90004,West,Technology,Phones,91.96,5,0.2,-20.691
Standard Class,Corporate,United States,Los Angeles,California,90004,West,Technology,Accessories,254.97,3,0.0,91.7892
Standard Class,Corporate,United States,Los Angeles,California,90004,West,Technology,Phones,31.984,2,0.2,-7.996
Standard Class,Corporate,United States,Los Angeles,California,90004,West,Furniture,Tables,2887.056,9,0.2,180.441
Standard Class,Corporate,United States,Los Angeles,California,90004,West,Office Supplies,Paper,12.96,2,0.0,6.2208
Standard Class,Corporate,United States,Los Angeles,California,90004,West,Office Supplies,Paper,47.52,9,0.0,21.384
Standard Class,Consumer,United States,Los Angeles,California,90032,West,Office Supplies,Paper,19.05,3,0.0,8.763
Standard Class,Consumer,United States,Los Angeles,California,90032,West,Office Supplies,Binders,73.344,3,0.2,27.504
Same Day,Corporate,United States,Huntington Beach,California,92646,West,Technology,Copiers,2399.96,5,0.2,839.986
